HMDB0000158,P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68|P14679|P07101|P07202|P17735|P20711|P00439|P17174|P00505|P54577|Q9Y2Z4|P36021|P11362|P00533|Q8TF71|Q96RQ9|Q6PHW0|Q8NG68
HMDB0000159,P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2|P07101|Q9Y285|O95363|P17735|P20711|P22079|P00439|P30041|P05164|P17174|P00505|P11678|Q16773|Q9NSD9|Q9UHI5|Q8TF71|Q9BYF1|Q96RQ9|Q6IBR2
HMDB0000161,P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5|P80404|Q16719|Q9BYV1|P49588|P21549|P24298|O75594|Q9UHI5|Q9Y697|Q99624|P43007|Q7Z2H8|Q8TD30|Q96I15|Q8TF71|Q8IUZ5|Q96EN8|Q96LB9|Q96LB8|Q5JTZ9|Q96PD5
HMDB0000162,O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405|O15460|P32322|P13674|Q96C36|P07814|P28838|O43272|Q53H96|O94903|Q4W8W1|Q99884|Q9UN76|Q8TF71|Q9UF12|Q7Z4N2|Q32P28|Q8IVL5|Q8IVL6|Q7Z4N8|Q9GZT9|Q96KS0|Q9H6Z9|Q9NXG6|Q96EM0|P30405
HMDB0000167,P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92|P26639|P20132|P43007|Q8IYQ7|Q8TF71|A1L0T0|Q96GA7|A2RTX5|Q9BW92
HMDB0000168,P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59|P08243|O43776|P04843|P39656|P04844|Q15758|P46977|Q99624|P61803|Q7L266|Q8TCJ2|Q86U10|Q96I59
HMDB0000169,P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546|P04054|P15309|P35557|P52790|P52789|P19367|P09848|P24855|P23141|P06276|P06280|P08236|Q16706|O60476|Q9UKM7|P33908|P29475|P23219|Q10472|P08069|P61626|Q92685|P27487|P32927|P05546
HMDB0000172,P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4|P54687|O15382|P41252|P45954|Q8TF71|Q96RQ9|Q9NSE4
HMDB0000175,P21589|Q96P26|Q9BXI3|Q8TCD5|Q9NPB1|P49961|Q8WVQ1|O75355|P06737|P11217|P11216|Q9BY32|P00492|Q01432|Q01433|P23109|Q9P2T1|P36959|Q9Y227|O75354|O75356|P30520|P12268|P31939|P20839
HMDB0000177,P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709|P20711|Q96KN2|O60678|P49590|P12081|P42357|P19113|Q99624|Q8TF71|A5YM72|Q9Y5R4|Q6P1Q9|Q8TCB7|O43709
